code,year,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),2. Energy use in agriculture,3. Land area,4. Agriculture land area (% of land area),5. Average precipitation (mm),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizer consumption (kilograms per hectare of arable land)
SWE,2000,3.4,9.695260312,2599300.0,106.17,4284.0,407339.7,7.301277042,783.28,1.726,108.676182,2.688,108.676182
SWE,2001,3.36,9.496129424,2678800.0,105.25,4719.6,407339.7,7.497182327,782.32,1.072,99.18321637,2.676,99.18321637
SWE,2002,3.28,9.221558249,2654500.0,105.62,4723.2,407339.7,7.708308323,770.39,1.569,100.7346016,2.676,100.7346016
SWE,2003,3.62,8.91945433,2641600.0,104.25,4453.2,407339.7,7.680812845,796.83,0.913,99.1444579,2.661,99.1444579
SWE,2004,3.4,8.63772521,2645700.0,105.38,4485.6,407339.7,7.740959204,769.3,1.2,98.23487168,2.646,98.23487168
SWE,2005,3.82,8.424278434,2687100.0,102.24,5486.4,407339.7,7.85879697,778.03,1.824,88.12474415,2.631,88.12474415
SWE,2006,3.85,8.257155645,2645500.0,100.82,7020.0,407339.7,7.733348849,785.57,1.486,86.5998866,2.6305,86.5998866
SWE,2007,3.46,8.094841666,2631400.0,98.61,7470.0,407339.7,7.661664208,793.05,1.939,89.72410124,2.63,89.72410124
SWE,2008,3.96,7.955908814,2614700.0,98.86,5716.8,407339.7,7.550945808,797.91,1.957,99.59077523,2.649666667,99.59077523
SWE,2009,3.74,7.858929405,2627700.0,99.2,6577.2,407339.7,7.529833208,810.77,1.438,64.16257564,2.669333333,64.16257564
SWE,2010,3.76,7.822475754,2618600.0,98.86,4528.8,407339.7,7.545790405,782.39,-0.279,82.05491484,2.689,82.05491484
SWE,2011,3.82,7.912439332,2604100.0,98.53,4305.6,407339.7,7.519767899,778.17,1.269,85.40493837,2.6262,85.40493837
SWE,2012,4.01,6.609055044,2593800.0,95.21,3146.4,407339.7,7.44219137,764.85,1.313,76.23101241,2.5634,76.23101241
SWE,2013,4.04,6.562228569,2588620.0,96.3,4478.4,407339.7,7.453435057,787.76,0.857,84.67175561,2.5006,84.67175561
SWE,2014,4.22,6.772288614,2580730.0,99.38,4316.4,407339.7,7.453410507,772.58,2.705,93.06397802,2.4378,93.06397802
SWZ,1990,20.45,24.03028353,180000.0,77.33,428.4,17200.0,71.97674419,879.17,0.181,74.42777778,0.8495,74.42777778
SWZ,1991,20.24,24.15349401,183000.0,87.84,428.4,17200.0,71.3372093,894.05,0.434,62.84153005,0.86875,62.84153005
SWZ,1992,19.83,24.23323871,179000.0,95.33,471.6,17200.0,71.10465116,902.27,1.067,69.27374302,0.888,69.27374302
SWZ,1993,19.86,24.27715365,178000.0,100.18,471.6,17200.0,71.04651163,862.09,0.675,65.16853933,0.90725,65.16853933
SWZ,1994,20.12,24.29287483,178000.0,93.08,468.0,17200.0,71.04651163,890.86,-0.057,27.52808989,0.9265,27.52808989
SWZ,1995,20.23,24.28803826,178000.0,92.65,475.2,17200.0,71.04651163,879.36,0.536,28.62359551,0.94575,28.62359551
SWZ,1996,20.17,24.23733233,178000.0,90.39,482.4,17200.0,71.04651163,903.49,-0.12,23.73033708,0.965,23.73033708
SWZ,1997,20.3,24.12042308,178000.0,73.66,486.0,17200.0,71.10465116,854.82,0.168,29.21348315,0.98425,29.21348315
SWZ,1998,20.34,23.95241303,178000.0,73.45,486.0,17200.0,71.10465116,859.01,0.879,32.58426966,1.0035,32.58426966
SWZ,1999,20.23,23.74840469,178000.0,68.23,491.04,17200.0,71.10465116,889.06,0.377,30.8988764,1.02275,30.8988764
SWZ,2000,20.42,23.52350058,178000.0,80.14,486.0,17200.0,71.10465116,858.49,-0.231,32.58426966,1.042,32.58426966
SWZ,2001,20.41,23.10924389,178000.0,73.05,522.0,17200.0,71.1627907,896.11,0.389,39.3258427,1.0472,39.3258427
SWZ,2002,20.4,22.45442095,178000.0,86.64,576.0,17200.0,71.1627907,906.24,0.608,59.86516854,1.0524,59.86516854
SWZ,2003,20.34,21.74999897,178000.0,87.01,563.76,17200.0,71.1627907,891.82,0.79,53.9541573,1.0576,53.9541573
SWZ,2004,20.46,21.18694515,178000.0,80.95,729.36,17200.0,71.1627907,851.16,0.68,58.92674157,1.0628,58.92674157
SWZ,2005,20.59,20.9562267,178000.0,91.79,563.04,17200.0,71.1627907,812.45,0.97,46.22022472,1.068,46.22022472
SWZ,2006,20.44,21.04365154,177000.0,96.47,555.48,17200.0,71.10465116,891.27,0.089,61.11457627,1.068,61.11457627
SWZ,2007,20.44,21.25341578,177000.0,93.31,658.08,17200.0,71.10465116,876.96,0.825,59.92135593,1.068,59.92135593
SWZ,2008,20.39,21.50406893,177000.0,96.63,645.48,17200.0,71.10465116,880.9,0.307,54.80135593,1.068,54.80135593
SWZ,2009,20.36,21.71416048,177000.0,98.09,688.32,17200.0,71.1627907,839.87,0.082,54.65988701,1.068,54.65988701
SWZ,2010,20.51,21.80223993,177000.0,99.67,785.88,17200.0,70.99088953,914.73,0.919,53.46836158,1.068,53.46836158
SWZ,2011,20.65,20.66140671,177000.0,102.44,759.96,17200.0,70.98837209,872.31,0.903,58.55649718,1.068,58.55649718
SWZ,2012,20.66,21.13945882,177000.0,105.22,831.96,17200.0,70.93023256,843.76,0.311,60.9180791,1.068,60.9180791
SWZ,2013,20.67,20.97358885,177000.0,105.11,785.16,17200.0,70.85735465,884.44,0.173,66.86497175,1.068,66.86497175
SWZ,2014,20.67,20.78155051,177000.0,100.82,867.6,17200.0,70.69767442,845.99,0.341,65.08305085,1.068,65.08305085
SYR,1990,18.67,25.87324806,4885000.0,68.1,1895.2723,183780.0,73.43018827,220.34,0.209,62.26612078,11.19666667,62.26612078
SYR,1991,18.53,26.11119505,4804000.0,71.66,1895.2723,183780.0,73.52269017,234.09,0.49,59.86677769,11.72044444,59.86677769
SYR,1992,18.1,26.25413967,4766000.0,69.32,1895.2723,183780.0,74.07226031,241.91,-1.113,64.3132606,12.24422222,64.3132606
SYR,1993,18.25,26.32573723,4771000.0,58.6,1895.2723,183780.0,74.23005768,234.51,-0.562,70.86564661,12.768,70.86564661
SYR,1994,18.52,26.34964301,4812000.0,64.04,2206.6014,183780.0,75.01360322,247.22,1.293,73.00394846,13.449,73.00394846
SYR,1995,18.59,26.34951233,4799000.0,74.7,2223.7471,183780.0,75.02992709,215.1,0.192,71.23213169,13.492,71.23213169
SYR,1996,18.63,25.99548801,4739000.0,78.41,2454.0855,183780.0,75.03536838,242.95,0.494,75.37223043,13.964,75.37223043
SYR,1997,18.67,25.15744232,4771000.0,83.28,2610.8781,183780.0,75.11154641,219.63,-0.085,77.20876127,14.427,77.20876127
SYR,1998,18.72,24.15862467,4709000.0,90.73,2831.0645,183780.0,74.83948199,222.73,1.185,70.25546825,14.917,70.25546825
SYR,1999,18.88,23.32228451,4701000.0,91.65,3073.3597,183780.0,74.91021874,219.65,1.316,78.8715167,14.698,78.8715167
SYR,2000,18.97,22.97167124,4542000.0,94.7,3288.3573,183780.0,74.60550658,213.12,0.704,80.47115808,15.072,80.47115808
SYR,2001,19.02,23.03977439,4635000.0,90.39,3639.8433,183780.0,74.67080205,225.0,1.192,64.58101402,15.554,64.58101402
SYR,2002,18.96,23.22661491,4593000.0,88.56,4299.9513,183780.0,74.86668843,223.18,0.894,69.91835402,16.359,69.91835402
SYR,2003,19.18,23.50598943,4625000.0,99.84,4369.6619,183590.0,75.23830274,233.94,0.568,75.84864865,14.445,75.84864865
SYR,2004,18.99,23.85169457,4757000.0,110.46,4632.4868,183570.0,75.74767119,215.52,0.679,73.18120664,14.1097,73.18120664
SYR,2005,18.97,24.23752694,4675000.0,117.61,5024.8066,183570.0,75.32821267,232.42,0.289,84.94588235,14.1444,84.94588235
SYR,2006,19.13,25.00048518,4670000.0,125.76,5407.2,183630.0,75.57044056,231.01,1.058,84.54111349,14.1444,84.54111349
SYR,2007,18.95,26.24555086,4736000.0,132.7,5911.6434,183640.0,75.67523415,244.42,0.824,80.64548142,14.1444,80.64548142
SYR,2008,19.14,27.59849511,4699000.0,121.77,6210.3389,183640.0,75.68067959,212.82,1.067,87.98999787,14.1444,87.98999787
SYR,2009,19.12,28.685089,4670000.0,119.03,6132.9578,183640.0,75.73513396,227.78,0.661,65.42184154,14.0994,65.42184154
SYR,2010,19.19,29.13110363,4687000.0,109.58,7592.3694,183630.0,75.73925829,232.0,2.488,33.01685513,14.0544,33.01685513
SYR,2011,19.2,25.68586673,4662000.0,121.32,6842.9235,183630.0,75.77737842,233.07,0.662,49.72200772,14.0094,49.72200772
SYR,2012,19.23,24.54999523,4665000.0,114.67,5314.0269,183630.0,75.81005282,241.41,1.057,30.24231726,13.9644,30.24231726
SYR,2013,19.28,26.315163,4662000.0,107.66,4056.7536,183630.0,75.81005282,217.06,1.391,13.55841913,13.9644,13.55841913
SYR,2014,19.39,25.73241889,4661000.0,103.24,3475.6059,183630.0,75.79916136,218.77,1.199,6.49027891,13.9644,6.49027891
TCD,1990,26.93,55.27760351,3273000.0,25.24,18.617,1259200.0,38.35768742,308.71,0.498,1.772074549,0.319070769,1.772074549
TCD,1991,26.95,53.40545797,3322000.0,26.76,18.6993,1259200.0,38.39739517,308.49,0.533,2.588801927,0.365094359,2.588801927
TCD,1992,26.45,52.01681912,3342000.0,28.18,17.4951,1259200.0,38.41327827,299.07,-0.348,3.014961101,0.411117949,3.014961101
TCD,1993,26.53,51.0729421,3370000.0,29.58,17.9745,1259200.0,38.43710292,324.33,0.164,1.558456973,0.457141539,1.558456973
TCD,1994,26.82,50.53508203,3390000.0,31.27,17.3432,1259200.0,38.45298602,305.04,0.284,2.064896755,0.503165128,2.064896755
TCD,1995,26.87,50.36449403,3420000.0,33.0,16.1835,1259200.0,38.47681067,322.16,0.117,2.502339181,0.549188718,2.502339181
TCD,1996,26.84,51.0489456,3400000.0,34.91,17.0012,1259200.0,38.46092757,313.79,0.525,3.5,0.595212308,3.5
TCD,1997,27.04,52.68102262,3600000.0,37.07,15.1096,1259200.0,38.61975858,313.17,0.495,2.180555556,0.641235897,2.180555556
TCD,1998,26.85,54.62920779,3600000.0,39.09,12.5954,1259200.0,38.61975858,322.76,0.859,4.672222222,0.687259487,4.672222222
TCD,1999,26.99,56.26198382,3600000.0,41.26,13.6482,1259200.0,38.61975858,318.83,0.552,4.861111111,0.733283077,4.861111111
TCD,2000,27.05,56.9478334,3600000.0,43.52,13.9184,1259200.0,38.61975858,325.03,0.396,4.861111111,0.779306667,4.861111111
TCD,2001,27.27,56.7977695,3700000.0,45.95,15.0497,1259200.0,38.69917408,316.58,0.345,4.72972973,0.820333333,4.72972973
TCD,2002,27.21,56.41189481,3700000.0,48.49,14.4019,1259200.0,38.69917408,324.01,0.859,3.115054054,0.86136,3.115054054
TCD,2003,27.2,55.89232661,3800000.0,51.2,15.9829,1259200.0,38.77858958,343.35,0.907,2.731394737,0.86744,2.731394737
TCD,2004,27.16,55.34118221,3800000.0,54.06,16.4574,1259200.0,38.77858958,335.51,0.897,2.329526316,0.87352,2.329526316
TCD,2005,27.18,54.86057888,3900000.0,57.07,17.3785,1259200.0,38.85800508,330.95,1.225,3.542692308,0.8796,3.542692308
TCD,2006,27.2,54.36682771,3900000.0,60.25,15.6346,1259200.0,38.85800508,334.18,1.42,3.416076923,0.8796,3.416076923
TCD,2007,27.18,53.78384875,3900000.0,63.73,15.0818,1259200.0,38.85879924,328.75,0.692,3.326230769,0.8796,3.326230769
TCD,2008,27.25,53.22517282,3900000.0,67.43,16.4524,1259200.0,38.85879924,326.59,0.534,3.648774359,0.8796,3.648774359
TCD,2009,27.29,52.80433074,4000000.0,71.34,22.1567,1259200.0,38.94139136,325.53,1.304,3.2784375,0.8796,3.2784375
TCD,2010,27.48,52.6348533,4200000.0,75.78,24.6464,1259200.0,39.10022236,334.75,1.33,4.033333333,0.8796,4.033333333
TCD,2011,27.59,54.15042277,4300000.0,79.58,29.2631,1259200.0,39.17963787,336.29,0.978,2.758348837,0.8796,2.758348837
TCD,2012,27.5,57.12047419,4650000.0,84.08,34.8898,1259200.0,39.45759212,348.95,0.585,2.42416129,0.8796,2.42416129
TCD,2013,27.44,50.22566071,5000000.0,88.83,37.8923,1259200.0,39.73634053,330.7,1.058,2.470136,0.8796,2.470136
TCD,2014,27.57,46.80527884,5200000.0,94.91,40.4528,1259200.0,39.89517154,335.41,0.909,2.483284615,0.8796,2.483284615
TGO,1990,27.12,60.0438695,2070000.0,61.28,0.3815,54390.0,58.09891524,1333.16,0.687,5.555555556,0.109153846,5.555555556
TGO,1991,27.0,57.19016195,2090000.0,58.94,0.3593,54390.0,58.55855856,1339.71,0.327,5.619138756,0.115205128,5.619138756
TGO,1992,26.71,55.12317108,2110000.0,55.03,0.3855,54390.0,58.92627321,1316.66,0.127,5.796208531,0.12125641,5.796208531
TGO,1993,26.77,53.75525638,2130000.0,54.64,0.324,54390.0,59.38591653,1354.31,0.531,4.631455399,0.127307692,4.631455399
TGO,1994,26.89,52.99877728,2150000.0,53.38,0.3528,54390.0,59.75363118,1362.88,0.51,5.19255814,0.133358974,5.19255814
TGO,1995,26.95,52.76609326,2170000.0,47.84,0.4469,54390.0,60.12134584,1373.24,0.578,7.57281106,0.139410256,7.57281106
TGO,1996,26.98,53.90295275,2190000.0,52.55,0.4952,54390.0,60.48906049,1339.57,0.706,8.042009132,0.145461539,8.042009132
TGO,1997,27.14,56.61392538,2210000.0,60.19,0.6193,54390.0,61.2244898,1343.68,0.578,7.606334842,0.151512821,7.606334842
TGO,1998,27.08,59.8496024,2230000.0,63.78,0.6442,54390.0,61.59220445,1358.78,1.164,7.713004484,0.157564103,7.713004484
TGO,1999,27.07,62.56057503,2250000.0,67.32,0.6964,54390.0,61.9599191,1353.47,0.598,7.511111111,0.163615385,7.511111111
TGO,2000,27.19,63.69743453,2270000.0,72.59,0.6808,54390.0,62.51149108,1339.16,0.545,8.739207048,0.169666667,8.739207048
TGO,2001,27.32,61.83759942,2290000.0,75.3,0.6042,54390.0,62.87920574,1364.06,0.666,8.384279476,0.169333333,8.384279476
TGO,2002,27.18,57.40257546,2310000.0,77.47,0.6315,54390.0,63.24692039,1365.42,0.76,5.756233766,0.169,5.756233766
TGO,2003,27.25,52.10908464,2330000.0,80.93,0.7136,54390.0,63.61463504,1370.12,1.037,7.858553648,0.187,7.858553648
TGO,2004,27.27,47.67384896,2350000.0,84.82,0.7614,54390.0,63.9823497,1357.21,0.766,3.67086383,0.205,3.67086383
TGO,2005,27.21,45.81359044,2370000.0,93.35,0.781,54390.0,64.717779,1387.25,1.019,0.288556962,0.223,0.288556962
TGO,2006,27.23,45.87836439,2390000.0,96.69,0.7866,54390.0,65.63706564,1394.41,1.061,0.013878661,0.223,0.013878661
TGO,2007,27.26,46.06109191,2410000.0,99.79,0.7722,54390.0,66.09670895,1355.88,0.913,0.0,0.223,0.0
TGO,2008,27.27,46.34279372,2430000.0,107.36,0.8611,54390.0,66.83213826,1372.42,0.798,0.000222222,0.223,0.000222222
TGO,2009,27.29,46.70449055,2450000.0,117.93,0.9626,54390.0,67.19985291,1372.53,0.921,2.908930612,0.223,2.908930612
TGO,2010,27.37,47.12720312,2460000.0,104.43,1.0179,54390.0,67.38371024,1400.99,1.272,9.837926829,0.223,9.837926829
TGO,2011,27.38,48.26952768,2460000.0,105.71,1.1067,54390.0,67.38371024,1367.78,0.916,10.2038374,0.223,10.2038374
TGO,2012,27.44,53.64079227,2650000.0,102.46,1.1812,54390.0,70.78507079,1385.96,0.615,5.022867925,0.223,5.022867925
TGO,2013,27.47,43.02191658,2650000.0,109.9,1.2243,54390.0,70.2334988,1337.99,0.813,11.72499245,0.223,11.72499245
TGO,2014,27.51,43.06363427,2650000.0,93.89,1.3367,54390.0,70.2334988,1367.43,0.963,1.846203774,0.223,1.846203774
THA,2007,26.68,38.75093016,17945000.0,83.52,964.8,510890.0,44.12887314,1639.38,0.523,116.7718022,57.307,116.7718022
THA,2008,26.74,37.34951271,17838000.0,83.02,1015.2,510890.0,44.31090841,1613.64,0.378,110.6145723,57.307,110.6145723
THA,2009,26.85,35.5786281,17547000.0,84.14,1144.8,510890.0,44.49294369,1614.97,0.493,109.0137408,57.307,109.0137408
THA,2010,26.91,33.46905055,17524000.0,87.86,1209.6,510890.0,44.67497896,1627.78,1.293,143.2600011,57.307,143.2600011
THA,2011,26.92,29.05919519,17528000.0,88.43,1094.4,510890.0,44.68280843,1614.23,0.247,146.856715,57.307,146.856715
THA,2012,26.94,31.5886299,17432000.0,96.24,1371.6,510890.0,44.69063791,1626.83,0.908,145.3028373,57.307,145.3028373
THA,2013,27.02,34.48835114,17336265.4,98.46,1267.2,510890.0,44.69898687,1599.65,1.109,161.6206827,57.307,161.6206827
THA,2014,26.87,29.97053846,17042000.0,101.62,1490.4,510890.0,44.71021159,1620.75,0.692,156.728607,57.307,156.728607
TJK,1994,-0.53,34.6269264,850000.0,35.13,17683.2,139960.0,31.93769648,755.68,0.407,82.35294118,11.52,82.35294118
TJK,1995,-0.32,34.95755122,844000.0,32.55,16434.0,139960.0,32.73792512,742.81,0.332,82.93838863,11.6515,82.93838863
TJK,1996,-0.13,35.39039656,811000.0,24.73,16135.2,139960.0,32.75935982,714.24,-0.529,76.57213317,11.783,76.57213317
TJK,1997,-0.32,35.93946258,811000.0,23.86,15674.4,139960.0,32.59502715,729.35,1.101,63.04192355,11.9145,63.04192355
TJK,1998,-0.2,36.4796556,784000.0,21.36,16095.6,139960.0,32.48785367,730.29,0.554,47.03061224,12.046,47.03061224
TJK,1999,-0.04,36.88588194,784000.0,23.19,16351.2,139960.0,32.63789654,710.82,0.996,13.52040816,12.1775,13.52040816
TJK,2000,-0.2,37.03304794,784000.0,23.32,15552.0,139960.0,32.67362103,694.2,0.879,11.35204082,12.309,11.35204082
TJK,2001,-0.06,36.61691078,783000.0,27.15,16200.0,139960.0,32.67362103,766.05,1.37,15.45338442,12.1233,15.45338442
TJK,2002,0.27,35.66039685,781000.0,31.29,15102.0,139960.0,32.65933124,723.05,1.164,40.97923175,11.9376,40.97923175
TJK,2003,0.06,34.52916626,782000.0,36.19,15325.2,139960.0,32.8379537,741.62,0.471,22.66777494,11.7519,22.66777494
TJK,2004,0.14,33.58887912,778000.0,39.09,15487.2,139960.0,33.22377822,690.5,1.218,25.04823907,11.5662,25.04823907
TJK,2005,0.02,33.20519554,757000.0,43.09,15940.8,139960.0,33.38096599,724.84,0.669,16.49840159,11.3805,16.49840159
TJK,2006,0.2,33.43715768,737000.0,43.84,16128.0,139960.0,33.8310946,689.92,1.439,35.19377205,11.1948,35.19377205
TJK,2007,0.22,34.14486645,746000.0,46.8,16174.8,139960.0,33.78822521,736.7,1.075,16.19660858,11.10868889,16.19660858
TJK,2008,-0.04,35.39557001,741000.0,49.92,15649.2,139960.0,33.77393541,727.27,0.795,11.03388664,11.02257778,11.03388664
TJK,2009,0.11,37.25651655,751400.0,52.89,14868.0,139960.0,34.00543012,722.79,0.677,12.12728241,10.93646667,12.12728241
TJK,2010,0.14,39.79495425,746900.0,55.99,12934.8,139960.0,33.978994,762.07,1.202,9.592783505,10.85035556,9.592783505
TJK,2011,0.36,53.1958827,743200.0,59.19,13471.2,139960.0,33.95827379,773.53,1.312,6.555718515,10.76424444,6.555718515
TJK,2012,0.37,51.37942636,738600.0,63.01,13795.2,139960.0,33.93112318,742.73,-0.161,9.159233685,10.67813333,9.159233685
TJK,2013,0.45,51.04609041,769400.0,71.26,14770.8,139960.0,34.15690197,742.8,1.142,12.49172082,10.59202222,12.49172082
TJK,2014,0.49,46.67001301,800200.0,76.57,14472.0,138786.0,34.67352615,756.74,0.364,21.06819545,10.50591111,21.06819545
TKM,1994,15.89,20.58219314,1690000.0,34.39,5760.0,469930.0,75.43676718,186.02,0.248,73.96449704,23.698,73.96449704
TKM,1995,16.1,20.64149915,1740000.0,35.7,5713.2,469930.0,75.543166,174.19,1.362,75.28735632,23.88618333,75.28735632
TKM,1996,16.35,20.55097491,1740000.0,36.9,5360.4,469930.0,75.543166,166.4,-0.075,81.6091954,24.07436667,81.6091954
TKM,1997,16.34,20.30033077,1740000.0,36.52,4464.0,469930.0,75.543166,175.48,1.344,102.2988506,24.26255,102.2988506
TKM,1998,16.36,19.94687742,1740000.0,40.09,6001.2,469930.0,75.543166,172.34,0.95,43.67816092,24.45073333,43.67816092
TKM,1999,16.28,19.54792554,1830000.0,43.16,5508.0,469930.0,75.62828506,160.17,1.284,49.83606557,24.63891667,49.83606557
TKM,2000,16.36,19.16078582,1940000.0,48.14,6678.0,469930.0,75.543166,159.94,1.278,51.8556701,24.8271,51.8556701
TKM,2001,16.43,18.6664786,2040000.0,55.6,7113.6,469930.0,75.543166,178.28,1.509,54.90196078,25.41473333,54.90196078
TKM,2002,16.84,18.01183032,2040000.0,63.25,7156.8,469930.0,75.22396953,176.52,1.781,54.85294118,26.00236667,54.85294118
TKM,2003,16.48,17.35286088,2040000.0,68.48,7092.0,469930.0,74.88349329,176.01,0.066,60.73529412,26.59,60.73529412
TKM,2004,16.64,16.84559014,2040000.0,67.39,7851.6,469930.0,74.58557658,172.03,1.644,70.53921569,27.865,70.53921569
TKM,2005,16.46,16.64603798,2040000.0,75.45,8517.6,469930.0,74.22382057,167.17,1.288,93.62745098,27.865,93.62745098
TKM,2006,16.61,16.83896235,2040000.0,77.33,8863.2,469930.0,73.8407848,172.43,1.692,126.7156863,27.865,126.7156863
TKM,2007,16.81,17.41028218,2040000.0,93.31,9550.8,469930.0,73.52158832,175.01,1.1,132.1078431,27.89027,132.1078431
TKM,2008,16.57,18.36775881,1990000.0,91.92,9975.6,469930.0,73.09599302,167.74,0.726,135.5276382,27.91554,135.5276382
TKM,2009,16.72,19.71915358,1990000.0,95.24,10249.2,469930.0,72.78743643,174.67,1.086,137.0854271,27.94081,137.0854271
TKM,2010,16.53,21.47222782,1940000.0,93.28,10522.8,469930.0,72.35120124,177.87,1.908,141.7525773,27.96608,141.7525773
TKM,2011,16.65,27.21989852,1940000.0,94.72,10836.0,469930.0,72.00646905,193.36,1.109,141.7525773,27.99135,141.7525773
TKM,2012,16.79,27.02097147,1940000.0,95.49,11102.4,469930.0,72.00646905,182.99,0.799,144.3298969,28.01662,144.3298969
TKM,2013,16.97,26.4262904,1940000.0,96.04,11833.2,469930.0,72.00646905,173.45,1.648,198.6597938,28.04189,198.6597938
TKM,2014,16.96,25.07251342,1940000.0,95.8,12697.2,469930.0,72.00646905,171.92,0.728,209.6907216,28.06716,209.6907216
TLS,2006,24.91,20.37899178,117600.0,83.52,2.8522,14870.0,22.36718225,1710.5,0.117,0.301615646,1.172,0.301615646
TLS,2008,24.94,19.28398119,116800.0,89.88,4.2431,14870.0,22.64963013,1648.16,0.175,0.000770548,1.172,0.000770548
TLS,2009,24.91,18.52286602,116400.0,92.5,4.733,14870.0,22.75722932,1623.59,0.554,0.204639175,1.172,0.204639175
TLS,2010,24.96,17.66053899,116000.0,94.21,3.8437,14870.0,22.73032952,1562.06,0.837,3.092413793,1.172,3.092413793
TLS,2012,25.01,17.65438371,115200.0,101.8,3.1852,14870.0,22.80430397,1598.89,-0.273,1.487847222,1.172,1.487847222
TLS,2013,24.99,17.50056882,114800.0,98.0,7.9819,14870.0,22.83792872,1582.34,0.527,1.081620209,1.172,1.081620209
TLS,2014,25.03,16.80690478,114400.0,93.83,10.0737,14870.0,22.87155346,1639.26,0.465,0.178758741,1.172,0.178758741
TUN,1990,19.9,22.25144088,2909000.0,45.34,770.4,155360.0,59.15937178,185.49,1.41,28.8415263,3.067,28.8415263
TUN,1991,19.88,21.83290735,2908000.0,45.58,788.4,155360.0,59.28166838,213.28,-0.049,34.00962861,3.0234,34.00962861
TUN,1992,19.32,21.57958462,2908000.0,47.38,784.8,155360.0,60.21498455,234.5,0.002,36.12207703,2.9798,36.12207703
TUN,1993,19.58,21.45020777,2987000.0,50.56,943.2,155360.0,60.64624099,200.69,0.676,31.93839973,2.9362,31.93839973
TUN,1994,19.7,21.40351191,2830000.0,52.68,1112.4,155360.0,59.7515448,214.0,1.348,31.44876325,2.8926,31.44876325
TUN,1995,19.7,21.39823214,2842000.0,55.24,1054.8,155360.0,60.16992791,204.71,0.665,27.09359606,2.849,27.09359606
TUN,1996,19.86,22.0303256,2845000.0,57.73,954.0,155360.0,60.01544799,217.47,0.64,34.09490334,2.8046,34.09490334
TUN,1997,19.81,23.53522684,2845000.0,60.48,1112.4,155360.0,60.16349125,219.42,1.265,33.92618629,2.7602,33.92618629
TUN,1998,19.95,25.3308871,2879000.0,65.42,1267.2,155360.0,60.63336766,192.91,1.007,39.54602292,2.7158,39.54602292
TUN,1999,20.06,26.83525762,2909000.0,71.06,1522.8,155360.0,61.31565396,193.43,1.767,38.56995531,2.6714,38.56995531
TUN,2000,20.2,27.46628966,2864000.0,74.35,1641.6,155360.0,61.47657055,197.46,1.031,38.86173184,2.6,38.86173184
TUN,2001,20.16,27.17429363,2774000.0,77.08,1778.4,155360.0,61.14186406,201.03,2.017,36.04902668,2.809,36.04902668
TUN,2002,20.21,26.477495,2771000.0,78.64,1843.2,155360.0,62.84114315,202.24,1.273,36.80981595,2.824,36.80981595
TUN,2003,20.18,25.6457176,2790000.0,74.3,1861.2,155360.0,62.97631308,208.5,1.738,39.60573477,2.839,39.60573477
TUN,2004,20.2,24.94878524,2791000.0,73.9,2048.4,155360.0,63.27239959,209.8,0.984,42.6728771,2.854,42.6728771
TUN,2005,20.27,24.65652174,2730000.0,76.19,2217.6,155360.0,63.23377961,210.81,1.122,45.45787546,2.869,45.45787546
TUN,2006,20.28,24.91612061,2763000.0,76.12,2876.4,155360.0,63.11791967,203.83,1.354,44.91494752,2.884,44.91494752
